year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,6,2012-06-25 through 2012-07-01,5,1,0,2,0,0,0,1
2012,27,6,2012-07-02 through 2012-07-08,23,3,0,3,0,0,2,2
2012,28,6,2012-07-09 through 2012-07-15,26,2,0,5,0,0,3,3
2012,29,6,2012-07-16 through 2012-07-22,29,7,0,8,0,2,2,4
2012,30,6,2012-07-23 through 2012-07-29,28,3,0,4,0,1,1,5
2012,31,6,2012-07-30 through 2012-08-05,32,4,0,4,0,1,3,6
2012,32,6,2012-08-06 through 2012-08-12,36,4,0,4,0,1,2,7
2012,33,6,2012-08-13 through 2012-08-19,23,2,0,2,0,2,0,8
2012,34,6,2012-08-20 through 2012-08-26,26,1,0,1,0,0,1,9
2012,35,6,2012-08-27 through 2012-09-02,22,4,0,4,0,3,1,10
2012,36,6,2012-09-03 through 2012-09-09,35,4,0,4,0,3,1,11
2012,37,6,2012-09-10 through 2012-09-16,32,4,0,4,0,0,2,12
2012,38,6,2012-09-17 through 2012-09-23,36,6,0,6,0,1,5,13
2012,39,6,2012-09-24 through 2012-09-30,24,5,0,5,0,2,3,14
2012,40,6,2012-10-01 through 2012-10-07,31,6,0,7,0,3,2,15
2012,41,6,2012-10-08 through 2012-10-14,28,6,0,6,0,3,2,16
2012,42,6,2012-10-15 through 2012-10-21,33,4,0,4,0,0,1,17
2012,43,6,2012-10-22 through 2012-10-28,19,4,0,4,0,2,2,18
2012,44,6,2012-10-29 through 2012-11-04,18,2,0,2,0,0,0,19
2012,45,6,2012-11-05 through 2012-11-11,25,6,0,7,0,3,2,20
2012,46,6,2012-11-12 through 2012-11-18,27,1,0,1,0,0,1,21
2012,47,6,2012-11-19 through 2012-11-25,29,3,0,5,0,1,0,22
2012,48,6,2012-11-26 through 2012-12-02,25,4,0,8,0,1,1,23
2012,49,6,2012-12-03 through 2012-12-09,30,5,0,6,0,2,1,24
2012,50,6,2012-12-10 through 2012-12-16,23,3,0,3,0,1,2,25
2012,51,6,2012-12-17 through 2012-12-23,32,3,0,3,0,1,2,26
2012,52,6,2012-12-24 through 2012-12-30,18,0,0,0,0,0,0,27
2013,1,6,2012-12-31 through 2013-01-06,27,2,0,2,0,0,0,28
2013,2,6,2013-01-07 through 2013-01-13,24,4,0,4,0,0,2,29
2013,3,6,2013-01-14 through 2013-01-20,42,14,0,16,0,4,4,30
2013,4,6,2013-01-21 through 2013-01-27,27,4,0,4,0,0,2,31
2013,5,6,2013-01-28 through 2013-02-03,34,3,0,4,0,0,1,32
2013,6,6,2013-02-04 through 2013-02-10,28,3,0,3,0,1,2,33
2013,7,6,2013-02-11 through 2013-02-17,34,4,0,5,0,0,3,34
2013,8,6,2013-02-18 through 2013-02-24,34,4,0,4,0,0,4,35
2013,9,6,2013-02-25 through 2013-03-03,30,3,0,4,0,1,2,36
2013,10,6,2013-03-04 through 2013-03-10,20,7,0,8,0,0,3,37
2013,11,6,2013-03-11 through 2013-03-17,12,3,0,3,0,1,1,38
2013,12,6,2013-03-18 through 2013-03-24,25,3,0,3,0,0,3,39
2013,13,6,2013-03-25 through 2013-03-31,28,4,0,5,0,0,4,40
2013,14,6,2013-04-01 through 2013-04-07,27,3,0,4,0,1,1,41
2013,15,6,2013-04-08 through 2013-04-14,33,5,0,6,0,2,3,42
2013,16,6,2013-04-15 through 2013-04-21,35,1,0,1,0,0,1,43
2013,17,6,2013-04-22 through 2013-04-28,30,4,0,4,0,0,4,44
2013,18,6,2013-04-29 through 2013-05-05,34,5,0,5,0,2,1,45
2013,19,6,2013-05-06 through 2013-05-12,23,3,0,4,0,1,1,46
2013,20,6,2013-05-13 through 2013-05-19,29,4,0,4,0,0,1,47
2013,21,6,2013-05-20 through 2013-05-26,32,4,0,4,0,1,2,48
2013,22,6,2013-05-27 through 2013-06-02,27,1,0,1,0,0,1,49
2013,23,6,2013-06-03 through 2013-06-09,36,5,0,7,0,0,2,50
2013,24,6,2013-06-10 through 2013-06-16,27,4,0,5,0,0,4,51
2013,25,6,2013-06-17 through 2013-06-23,28,5,0,5,0,2,2,52
2013,26,6,2013-06-24 through 2013-06-30,40,6,0,7,0,3,2,53
2013,27,6,2013-07-01 through 2013-07-07,24,3,0,4,0,1,1,54
2013,28,6,2013-07-08 through 2013-07-14,32,4,0,4,0,0,1,55
2013,29,6,2013-07-15 through 2013-07-21,32,5,0,5,0,2,1,56
2013,30,6,2013-07-22 through 2013-07-28,28,0,0,0,0,0,0,57
2013,31,6,2013-07-29 through 2013-08-04,28,3,0,6,0,0,1,58
2013,32,6,2013-08-05 through 2013-08-11,15,0,0,0,0,0,0,59
2013,33,6,2013-08-12 through 2013-08-18,27,6,0,6,0,2,2,60
2013,34,6,2013-08-19 through 2013-08-25,23,2,0,2,0,0,1,61
2013,35,6,2013-08-26 through 2013-09-01,37,4,0,6,0,1,2,62
2013,36,6,2013-09-02 through 2013-09-08,29,4,0,7,0,1,1,63
2013,37,6,2013-09-09 through 2013-09-15,34,3,0,3,0,1,2,64
2013,38,6,2013-09-16 through 2013-09-22,38,5,0,8,0,1,0,65
2013,39,6,2013-09-23 through 2013-09-29,29,5,0,5,0,1,3,66
2013,40,6,2013-09-30 through 2013-10-06,26,6,0,7,0,0,3,67
2013,41,6,2013-10-07 through 2013-10-13,33,2,0,2,0,2,0,68
2013,42,6,2013-10-14 through 2013-10-20,25,4,0,5,0,1,0,69
2013,43,6,2013-10-21 through 2013-10-27,39,16,0,20,0,1,8,70
2013,44,6,2013-10-28 through 2013-11-03,38,7,0,12,0,1,2,71
2013,45,6,2013-11-04 through 2013-11-10,35,7,0,7,0,3,2,72
2013,46,6,2013-11-11 through 2013-11-17,32,3,0,3,0,1,1,73
2013,47,6,2013-11-18 through 2013-11-24,25,3,0,3,0,1,1,74
2013,48,6,2013-11-25 through 2013-12-01,17,4,0,4,0,2,0,75
2013,49,6,2013-12-02 through 2013-12-08,29,1,0,1,0,0,1,76
2013,50,6,2013-12-09 through 2013-12-15,30,4,0,4,0,0,3,77
2013,51,6,2013-12-16 through 2013-12-22,30,4,0,6,0,0,3,78
2013,52,6,2013-12-23 through 2013-12-29,18,2,0,2,0,0,2,79
2014,1,6,2013-12-30 through 2014-01-05,15,0,0,0,0,0,0,80
2014,2,6,2014-01-06 through 2014-01-12,26,6,0,7,0,0,4,81
2014,3,6,2014-01-13 through 2014-01-19,22,2,0,3,0,0,1,82
2014,4,6,2014-01-20 through 2014-01-26,22,7,0,7,0,1,5,83
2014,5,6,2014-01-27 through 2014-02-02,24,1,0,1,0,0,1,84
2014,6,6,2014-02-03 through 2014-02-09,33,7,0,7,0,1,5,85
2014,7,6,2014-02-10 through 2014-02-16,32,5,0,6,0,0,2,86
2014,8,6,2014-02-17 through 2014-02-23,35,6,0,6,0,1,5,87
2014,9,6,2014-02-24 through 2014-03-02,28,2,0,2,0,0,1,88
2014,10,6,2014-03-03 through 2014-03-09,23,1,0,1,0,0,1,89
2014,11,6,2014-03-10 through 2014-03-16,36,2,0,2,0,0,0,90
2014,12,6,2014-03-17 through 2014-03-23,20,4,0,4,0,0,2,91
2014,13,6,2014-03-24 through 2014-03-30,25,7,0,7,0,2,4,92
2014,14,6,2014-03-31 through 2014-04-06,24,3,0,3,0,1,1,93
2014,15,6,2014-04-07 through 2014-04-13,29,2,0,2,0,1,1,94
2014,16,6,2014-04-14 through 2014-04-20,27,7,0,7,0,2,3,95
2014,17,6,2014-04-21 through 2014-04-27,31,3,0,4,0,1,1,96
2014,18,6,2014-04-28 through 2014-05-04,35,4,0,4,0,1,2,97
2014,19,6,2014-05-05 through 2014-05-11,33,9,0,16,0,0,2,98
2014,20,6,2014-05-12 through 2014-05-18,35,2,0,2,0,0,1,99
2014,21,6,2014-05-19 through 2014-05-25,32,2,0,2,0,0,1,100
2014,22,6,2014-05-26 through 2014-06-01,22,2,0,2,0,0,2,101
2014,23,6,2014-06-02 through 2014-06-08,22,2,0,2,0,1,1,102
2014,24,6,2014-06-09 through 2014-06-15,27,4,0,4,0,2,1,103
2014,25,6,2014-06-16 through 2014-06-22,30,7,0,7,0,2,3,104
2014,26,6,2014-06-23 through 2014-06-29,32,4,0,4,0,1,3,105
2014,27,6,2014-06-30 through 2014-07-06,29,5,0,7,0,2,1,106
2014,28,6,2014-07-07 through 2014-07-13,22,2,0,2,0,0,2,107
2014,29,6,2014-07-14 through 2014-07-20,23,2,0,4,0,1,0,108
2014,30,6,2014-07-21 through 2014-07-27,28,4,0,4,0,2,0,109
2014,31,6,2014-07-28 through 2014-08-03,30,5,0,5,0,4,1,110
2014,32,6,2014-08-04 through 2014-08-10,25,5,0,6,0,2,0,111
2014,33,6,2014-08-11 through 2014-08-17,29,4,0,4,0,0,3,112
2014,34,6,2014-08-18 through 2014-08-24,33,2,0,6,0,1,0,113
2014,35,6,2014-08-25 through 2014-08-31,25,1,0,1,0,1,0,114
2014,36,6,2014-09-01 through 2014-09-07,28,3,0,3,0,0,0,115
2014,37,6,2014-09-08 through 2014-09-14,31,3,0,3,0,1,2,116
2014,38,6,2014-09-15 through 2014-09-21,42,4,0,4,0,2,1,117
2014,39,6,2014-09-22 through 2014-09-28,29,0,0,0,0,0,0,118
2014,40,6,2014-09-29 through 2014-10-05,33,7,0,11,0,1,4,119
2014,41,6,2014-10-06 through 2014-10-12,32,2,0,2,0,0,1,120
2014,42,6,2014-10-13 through 2014-10-19,24,4,0,4,0,2,1,121
2014,43,6,2014-10-20 through 2014-10-26,28,3,0,3,0,1,2,122
2014,44,6,2014-10-27 through 2014-11-02,37,6,0,6,0,1,3,123
2014,45,6,2014-11-03 through 2014-11-09,17,1,0,2,0,0,0,124
2014,46,6,2014-11-10 through 2014-11-16,28,7,0,8,0,2,1,125
