year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,101,2012-06-25 through 2012-07-01,2,1,0,1,0,0,0,1
2012,27,101,2012-07-02 through 2012-07-08,17,2,0,2,0,0,1,2
2012,28,101,2012-07-09 through 2012-07-15,14,4,0,4,0,2,0,3
2012,29,101,2012-07-16 through 2012-07-22,12,5,0,9,0,0,2,4
2012,30,101,2012-07-23 through 2012-07-29,15,3,0,4,0,0,2,5
2012,31,101,2012-07-30 through 2012-08-05,19,3,0,4,0,0,0,6
2012,32,101,2012-08-06 through 2012-08-12,11,3,0,8,0,0,0,7
2012,33,101,2012-08-13 through 2012-08-19,10,2,0,3,0,0,1,8
2012,34,101,2012-08-20 through 2012-08-26,15,4,0,5,0,0,3,9
2012,35,101,2012-08-27 through 2012-09-02,10,2,0,4,0,0,0,10
2012,36,101,2012-09-03 through 2012-09-09,13,3,0,8,0,0,1,11
2012,37,101,2012-09-10 through 2012-09-16,16,5,0,7,0,1,3,12
2012,38,101,2012-09-17 through 2012-09-23,13,1,0,1,0,0,0,13
2012,39,101,2012-09-24 through 2012-09-30,6,1,0,1,0,0,1,14
2012,40,101,2012-10-01 through 2012-10-07,16,5,0,7,0,0,2,15
2012,41,101,2012-10-08 through 2012-10-14,10,0,0,0,0,0,0,16
2012,42,101,2012-10-15 through 2012-10-21,15,6,0,7,0,3,3,17
2012,43,101,2012-10-22 through 2012-10-28,5,0,0,0,0,0,0,18
2012,44,101,2012-10-29 through 2012-11-04,2,1,0,1,0,0,0,19
2012,45,101,2012-11-05 through 2012-11-11,6,0,0,0,0,0,0,20
2012,46,101,2012-11-12 through 2012-11-18,13,1,0,1,0,1,0,21
2012,47,101,2012-11-19 through 2012-11-25,21,5,0,8,0,0,2,22
2012,48,101,2012-11-26 through 2012-12-02,16,6,0,8,0,1,3,23
2012,49,101,2012-12-03 through 2012-12-09,16,4,0,5,0,0,1,24
2012,50,101,2012-12-10 through 2012-12-16,11,2,0,2,0,0,1,25
2012,51,101,2012-12-17 through 2012-12-23,16,5,0,5,0,0,3,26
2012,52,101,2012-12-24 through 2012-12-30,12,4,0,4,0,0,0,27
2013,1,101,2012-12-31 through 2013-01-06,9,2,0,2,0,0,1,28
2013,2,101,2013-01-07 through 2013-01-13,13,2,0,2,0,0,0,29
2013,3,101,2013-01-14 through 2013-01-20,9,1,0,1,0,0,1,30
2013,4,101,2013-01-21 through 2013-01-27,12,0,0,0,0,0,0,31
2013,5,101,2013-01-28 through 2013-02-03,17,3,0,3,0,0,2,32
2013,6,101,2013-02-04 through 2013-02-10,10,2,0,2,0,0,2,33
2013,7,101,2013-02-11 through 2013-02-17,24,4,0,11,0,0,2,34
2013,8,101,2013-02-18 through 2013-02-24,12,2,0,2,0,0,1,35
2013,9,101,2013-02-25 through 2013-03-03,18,7,0,9,0,0,3,36
2013,10,101,2013-03-04 through 2013-03-10,13,4,0,10,0,0,1,37
2013,11,101,2013-03-11 through 2013-03-17,14,4,0,4,0,0,2,38
2013,12,101,2013-03-18 through 2013-03-24,16,1,0,1,0,0,1,39
2013,13,101,2013-03-25 through 2013-03-31,14,5,0,8,0,2,2,40
2013,14,101,2013-04-01 through 2013-04-07,7,1,0,1,0,0,1,41
2013,15,101,2013-04-08 through 2013-04-14,11,1,0,1,0,0,0,42
2013,16,101,2013-04-15 through 2013-04-21,14,4,0,4,0,0,0,43
2013,17,101,2013-04-22 through 2013-04-28,11,5,0,8,0,0,2,44
2013,18,101,2013-04-29 through 2013-05-05,9,2,0,2,0,0,1,45
2013,19,101,2013-05-06 through 2013-05-12,16,3,0,3,0,0,1,46
2013,20,101,2013-05-13 through 2013-05-19,13,1,0,1,0,0,1,47
2013,21,101,2013-05-20 through 2013-05-26,21,6,0,8,0,0,1,48
2013,22,101,2013-05-27 through 2013-06-02,17,3,0,5,0,2,0,49
2013,23,101,2013-06-03 through 2013-06-09,21,6,0,15,0,0,0,50
2013,24,101,2013-06-10 through 2013-06-16,13,2,0,2,0,0,1,51
2013,25,101,2013-06-17 through 2013-06-23,12,4,0,5,0,0,1,52
2013,26,101,2013-06-24 through 2013-06-30,24,3,0,4,0,1,1,53
2013,27,101,2013-07-01 through 2013-07-07,20,11,0,16,0,0,1,54
2013,28,101,2013-07-08 through 2013-07-14,10,2,0,2,0,0,0,55
2013,29,101,2013-07-15 through 2013-07-21,17,7,0,11,0,0,4,56
2013,30,101,2013-07-22 through 2013-07-28,11,0,0,0,0,0,0,57
2013,31,101,2013-07-29 through 2013-08-04,11,4,0,5,0,0,2,58
2013,32,101,2013-08-05 through 2013-08-11,18,7,0,9,0,0,3,59
2013,33,101,2013-08-12 through 2013-08-18,12,1,0,3,0,0,0,60
2013,34,101,2013-08-19 through 2013-08-25,19,6,1,6,2,1,1,61
2013,35,101,2013-08-26 through 2013-09-01,13,4,0,5,0,0,1,62
2013,36,101,2013-09-02 through 2013-09-08,15,3,0,7,0,0,0,63
2013,37,101,2013-09-09 through 2013-09-15,13,5,0,6,0,1,1,64
2013,38,101,2013-09-16 through 2013-09-22,10,3,0,3,0,0,1,65
2013,39,101,2013-09-23 through 2013-09-29,11,4,0,6,0,0,2,66
2013,40,101,2013-09-30 through 2013-10-06,11,1,0,1,0,0,0,67
