year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,79,2012-06-25 through 2012-07-01,8,1,0,4,0,0,0,1
2012,27,79,2012-07-02 through 2012-07-08,34,5,1,5,1,1,2,2
2012,28,79,2012-07-09 through 2012-07-15,42,8,0,8,0,2,2,3
2012,29,79,2012-07-16 through 2012-07-22,38,9,0,10,0,3,4,4
2012,30,79,2012-07-23 through 2012-07-29,25,7,0,10,0,1,1,5
2012,31,79,2012-07-30 through 2012-08-05,36,10,0,10,0,2,4,6
2012,32,79,2012-08-06 through 2012-08-12,25,7,0,7,0,3,2,7
2012,33,79,2012-08-13 through 2012-08-19,28,9,0,13,0,3,1,8
2012,34,79,2012-08-20 through 2012-08-26,34,5,1,9,1,2,1,9
2012,35,79,2012-08-27 through 2012-09-02,37,13,0,17,0,5,2,10
2012,36,79,2012-09-03 through 2012-09-09,30,6,0,10,0,1,2,11
2012,37,79,2012-09-10 through 2012-09-16,38,8,0,13,0,2,0,12
2012,38,79,2012-09-17 through 2012-09-23,33,7,0,9,0,4,0,13
2012,39,79,2012-09-24 through 2012-09-30,34,6,0,7,0,2,2,14
2012,40,79,2012-10-01 through 2012-10-07,32,8,0,11,0,2,2,15
2012,41,79,2012-10-08 through 2012-10-14,40,11,0,18,0,2,3,16
2012,42,79,2012-10-15 through 2012-10-21,32,10,0,10,0,1,6,17
2012,43,79,2012-10-22 through 2012-10-28,34,12,0,20,0,4,2,18
2012,44,79,2012-10-29 through 2012-11-04,23,6,0,6,0,3,1,19
2012,45,79,2012-11-05 through 2012-11-11,35,8,0,11,0,0,2,20
2012,46,79,2012-11-12 through 2012-11-18,46,11,0,12,0,3,7,21
2012,47,79,2012-11-19 through 2012-11-25,35,7,0,10,0,1,2,22
2012,48,79,2012-11-26 through 2012-12-02,22,6,0,7,0,1,3,23
2012,49,79,2012-12-03 through 2012-12-09,35,9,0,11,0,2,5,24
2012,50,79,2012-12-10 through 2012-12-16,26,7,0,8,0,2,3,25
2012,51,79,2012-12-17 through 2012-12-23,28,5,0,5,0,1,2,26
2012,52,79,2012-12-24 through 2012-12-30,22,4,0,4,0,0,3,27
2013,1,79,2012-12-31 through 2013-01-06,25,8,0,15,0,2,1,28
2013,2,79,2013-01-07 through 2013-01-13,25,6,0,6,0,1,3,29
2013,3,79,2013-01-14 through 2013-01-20,28,5,0,7,0,0,1,30
2013,4,79,2013-01-21 through 2013-01-27,39,8,0,11,0,1,7,31
2013,5,79,2013-01-28 through 2013-02-03,36,7,0,7,0,1,2,32
2013,6,79,2013-02-04 through 2013-02-10,35,9,0,10,0,1,4,33
2013,7,79,2013-02-11 through 2013-02-17,27,6,0,6,0,1,3,34
2013,8,79,2013-02-18 through 2013-02-24,28,4,0,6,0,0,2,35
2013,9,79,2013-02-25 through 2013-03-03,49,10,0,15,0,0,4,36
2013,10,79,2013-03-04 through 2013-03-10,45,11,0,14,0,1,6,37
2013,11,79,2013-03-11 through 2013-03-17,29,8,0,21,0,1,2,38
2013,12,79,2013-03-18 through 2013-03-24,28,10,0,11,0,1,6,39
2013,13,79,2013-03-25 through 2013-03-31,40,8,0,12,0,0,2,40
2013,14,79,2013-04-01 through 2013-04-07,33,8,0,14,0,2,3,41
2013,15,79,2013-04-08 through 2013-04-14,40,13,0,14,0,2,5,42
2013,16,79,2013-04-15 through 2013-04-21,33,10,0,14,0,5,0,43
2013,17,79,2013-04-22 through 2013-04-28,38,8,0,9,0,1,4,44
2013,18,79,2013-04-29 through 2013-05-05,45,11,0,13,0,1,7,45
2013,19,79,2013-05-06 through 2013-05-12,37,10,0,15,0,1,2,46
2013,20,79,2013-05-13 through 2013-05-19,32,5,0,6,0,2,1,47
2013,21,79,2013-05-20 through 2013-05-26,30,8,0,9,0,1,1,48
2013,22,79,2013-05-27 through 2013-06-02,30,6,0,6,0,3,2,49
2013,23,79,2013-06-03 through 2013-06-09,45,10,0,11,0,1,4,50
2013,24,79,2013-06-10 through 2013-06-16,47,11,0,16,0,3,3,51
2013,25,79,2013-06-17 through 2013-06-23,47,12,0,18,0,6,1,52
2013,26,79,2013-06-24 through 2013-06-30,49,18,0,27,0,4,3,53
2013,27,79,2013-07-01 through 2013-07-07,43,10,0,10,0,5,1,54
2013,28,79,2013-07-08 through 2013-07-14,31,11,0,13,0,1,5,55
2013,29,79,2013-07-15 through 2013-07-21,29,13,0,13,0,5,0,56
2013,30,79,2013-07-22 through 2013-07-28,27,9,0,33,0,2,4,57
2013,31,79,2013-07-29 through 2013-08-04,42,19,0,31,0,3,3,58
2013,32,79,2013-08-05 through 2013-08-11,35,12,0,19,0,4,0,59
2013,33,79,2013-08-12 through 2013-08-18,35,14,0,23,0,2,4,60
2013,34,79,2013-08-19 through 2013-08-25,36,9,0,14,0,2,4,61
2013,35,79,2013-08-26 through 2013-09-01,42,14,0,16,0,7,4,62
2013,36,79,2013-09-02 through 2013-09-08,31,14,0,16,0,7,2,63
2013,37,79,2013-09-09 through 2013-09-15,42,5,0,6,0,0,2,64
2013,38,79,2013-09-16 through 2013-09-22,36,9,0,11,0,2,4,65
2013,39,79,2013-09-23 through 2013-09-29,29,7,0,10,0,1,1,66
2013,40,79,2013-09-30 through 2013-10-06,32,13,0,18,0,5,3,67
2013,41,79,2013-10-07 through 2013-10-13,29,11,0,14,0,2,2,68
2013,42,79,2013-10-14 through 2013-10-20,33,12,1,17,1,2,9,69
2013,43,79,2013-10-21 through 2013-10-27,33,8,0,8,0,5,3,70
2013,44,79,2013-10-28 through 2013-11-03,32,12,0,19,0,2,1,71
2013,45,79,2013-11-04 through 2013-11-10,36,6,0,6,0,1,3,72
2013,46,79,2013-11-11 through 2013-11-17,45,14,0,20,0,4,4,73
2013,47,79,2013-11-18 through 2013-11-24,28,1,0,1,0,0,1,74
2013,48,79,2013-11-25 through 2013-12-01,30,6,0,6,0,1,3,75
2013,49,79,2013-12-02 through 2013-12-08,30,4,0,5,0,1,2,76
2013,50,79,2013-12-09 through 2013-12-15,31,4,0,4,0,0,2,77
2013,51,79,2013-12-16 through 2013-12-22,40,9,0,17,0,0,3,78
2013,52,79,2013-12-23 through 2013-12-29,24,7,0,13,0,2,2,79
2014,1,79,2013-12-30 through 2014-01-05,19,3,0,4,0,0,1,80
2014,2,79,2014-01-06 through 2014-01-12,22,3,0,4,0,0,4,81
2014,3,79,2014-01-13 through 2014-01-19,36,7,0,11,0,0,3,82
2014,4,79,2014-01-20 through 2014-01-26,25,6,0,8,0,0,5,83
2014,5,79,2014-01-27 through 2014-02-02,39,10,0,16,0,1,6,84
2014,6,79,2014-02-03 through 2014-02-09,51,5,0,5,0,1,3,85
2014,7,79,2014-02-10 through 2014-02-16,42,4,0,6,0,0,2,86
2014,8,79,2014-02-17 through 2014-02-23,33,5,0,6,0,0,2,87
2014,9,79,2014-02-24 through 2014-03-02,31,8,0,11,0,0,3,88
2014,10,79,2014-03-03 through 2014-03-09,26,4,0,4,0,0,3,89
2014,11,79,2014-03-10 through 2014-03-16,42,9,0,22,0,0,4,90
2014,12,79,2014-03-17 through 2014-03-23,32,3,0,3,0,1,1,91
2014,13,79,2014-03-24 through 2014-03-30,23,3,0,4,0,0,1,92
2014,14,79,2014-03-31 through 2014-04-06,35,10,0,12,0,1,3,93
2014,15,79,2014-04-07 through 2014-04-13,32,7,0,9,0,0,3,94
2014,16,79,2014-04-14 through 2014-04-20,34,10,0,13,0,3,3,95
2014,17,79,2014-04-21 through 2014-04-27,36,7,0,8,0,2,3,96
2014,18,79,2014-04-28 through 2014-05-04,40,5,0,10,0,0,3,97
2014,19,79,2014-05-05 through 2014-05-11,41,8,0,9,0,0,6,98
2014,20,79,2014-05-12 through 2014-05-18,44,9,0,9,0,4,2,99
2014,21,79,2014-05-19 through 2014-05-25,37,7,0,7,0,2,3,100
2014,22,79,2014-05-26 through 2014-06-01,32,8,0,9,0,3,3,101
2014,23,79,2014-06-02 through 2014-06-08,35,5,0,9,0,0,3,102
2014,24,79,2014-06-09 through 2014-06-15,29,5,0,5,0,0,3,103
2014,25,79,2014-06-16 through 2014-06-22,43,8,0,13,0,2,7,104
2014,26,79,2014-06-23 through 2014-06-29,37,9,0,9,0,1,5,105
2014,27,79,2014-06-30 through 2014-07-06,35,4,0,7,0,2,0,106
2014,28,79,2014-07-07 through 2014-07-13,34,15,0,27,0,3,3,107
2014,29,79,2014-07-14 through 2014-07-20,36,10,0,10,0,2,2,108
2014,30,79,2014-07-21 through 2014-07-27,33,7,0,7,0,4,1,109
2014,31,79,2014-07-28 through 2014-08-03,36,10,0,16,0,5,2,110
2014,32,79,2014-08-04 through 2014-08-10,35,6,0,8,0,4,1,111
2014,33,79,2014-08-11 through 2014-08-17,42,9,0,10,0,1,4,112
2014,34,79,2014-08-18 through 2014-08-24,40,10,0,13,0,3,4,113
2014,35,79,2014-08-25 through 2014-08-31,29,9,0,10,0,5,0,114
2014,36,79,2014-09-01 through 2014-09-07,49,10,1,14,1,0,3,115
2014,37,79,2014-09-08 through 2014-09-14,54,13,0,20,0,4,5,116
2014,38,79,2014-09-15 through 2014-09-21,35,7,1,8,1,1,6,117
2014,39,79,2014-09-22 through 2014-09-28,42,11,0,13,0,4,4,118
2014,40,79,2014-09-29 through 2014-10-05,32,8,0,12,0,0,4,119
2014,41,79,2014-10-06 through 2014-10-12,34,8,0,10,0,2,1,120
2014,42,79,2014-10-13 through 2014-10-19,21,9,0,16,0,3,1,121
2014,43,79,2014-10-20 through 2014-10-26,38,11,0,21,0,3,4,122
2014,44,79,2014-10-27 through 2014-11-02,37,13,0,13,0,3,6,123
2014,45,79,2014-11-03 through 2014-11-09,45,14,0,15,0,3,8,124
2014,46,79,2014-11-10 through 2014-11-16,36,3,0,3,0,0,3,125
2014,47,79,2014-11-17 through 2014-11-23,37,9,0,21,0,0,4,126
2014,48,79,2014-11-24 through 2014-11-30,33,8,0,8,0,1,5,127
2014,49,79,2014-12-01 through 2014-12-07,30,6,0,8,0,1,4,128
2014,50,79,2014-12-08 through 2014-12-14,44,12,0,16,0,2,4,129
2014,51,79,2014-12-15 through 2014-12-21,29,6,0,8,0,2,0,130
2014,52,79,2014-12-22 through 2014-12-28,41,4,0,4,0,2,2,131
2015,1,79,2014-12-29 through 2015-01-04,41,11,0,14,0,2,6,132
2015,2,79,2015-01-05 through 2015-01-11,37,10,0,17,0,0,5,133
2015,3,79,2015-01-12 through 2015-01-18,43,8,0,8,0,0,5,134
2015,4,79,2015-01-19 through 2015-01-25,37,5,0,5,0,1,2,135
2015,5,79,2015-01-26 through 2015-02-01,40,4,0,4,0,1,0,136
2015,6,79,2015-02-02 through 2015-02-08,63,7,0,7,0,0,3,137
