year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,20,2012-06-25 through 2012-07-01,5,0,0,0,0,0,0,0
2012,27,20,2012-07-02 through 2012-07-08,25,6,0,11,0,0,1,1
2012,28,20,2012-07-09 through 2012-07-15,27,4,0,6,0,0,4,2
2012,29,20,2012-07-16 through 2012-07-22,29,9,0,9,0,2,3,3
2012,30,20,2012-07-23 through 2012-07-29,47,10,0,11,0,4,4,4
2012,31,20,2012-07-30 through 2012-08-05,42,5,0,6,0,1,2,5
2012,32,20,2012-08-06 through 2012-08-12,29,5,0,5,0,1,2,6
2012,33,20,2012-08-13 through 2012-08-19,36,8,0,9,0,0,1,7
2012,34,20,2012-08-20 through 2012-08-26,28,4,0,4,0,0,3,8
2012,35,20,2012-08-27 through 2012-09-02,28,5,0,7,0,1,0,9
2012,36,20,2012-09-03 through 2012-09-09,40,3,0,3,0,0,1,10
2012,37,20,2012-09-10 through 2012-09-16,39,6,0,7,0,0,1,11
2012,38,20,2012-09-17 through 2012-09-23,44,5,0,5,0,2,1,12
2012,39,20,2012-09-24 through 2012-09-30,42,7,0,7,0,1,4,13
2012,40,20,2012-10-01 through 2012-10-07,37,4,0,4,0,0,2,14
2012,41,20,2012-10-08 through 2012-10-14,47,6,0,7,0,2,3,15
2012,42,20,2012-10-15 through 2012-10-21,43,5,0,7,0,2,1,16
2012,43,20,2012-10-22 through 2012-10-28,43,7,0,7,0,1,1,17
2012,44,20,2012-10-29 through 2012-11-04,27,2,0,2,0,0,2,18
2012,45,20,2012-11-05 through 2012-11-11,34,4,0,4,0,1,3,19
2012,46,20,2012-11-12 through 2012-11-18,39,4,0,6,0,0,1,20
2012,47,20,2012-11-19 through 2012-11-25,32,2,0,2,0,0,1,21
2012,48,20,2012-11-26 through 2012-12-02,31,5,0,6,0,1,2,22
2012,49,20,2012-12-03 through 2012-12-09,38,4,0,4,0,2,2,23
2012,50,20,2012-12-10 through 2012-12-16,32,3,1,3,1,1,1,24
2012,51,20,2012-12-17 through 2012-12-23,33,5,1,5,1,0,5,25
2012,52,20,2012-12-24 through 2012-12-30,33,5,0,7,0,1,6,26
2013,1,20,2012-12-31 through 2013-01-06,26,1,0,1,0,0,0,27
2013,2,20,2013-01-07 through 2013-01-13,24,1,0,1,0,1,0,28
2013,3,20,2013-01-14 through 2013-01-20,28,5,0,6,0,0,2,29
2013,4,20,2013-01-21 through 2013-01-27,28,6,0,6,0,2,1,30
2013,5,20,2013-01-28 through 2013-02-03,27,4,0,4,0,0,1,31
2013,6,20,2013-02-04 through 2013-02-10,23,4,0,4,0,1,1,32
2013,7,20,2013-02-11 through 2013-02-17,25,6,0,8,0,1,4,33
2013,8,20,2013-02-18 through 2013-02-24,28,9,0,12,0,0,4,34
2013,9,20,2013-02-25 through 2013-03-03,32,6,0,7,0,1,3,35
2013,10,20,2013-03-04 through 2013-03-10,36,4,0,6,0,1,0,36
2013,11,20,2013-03-11 through 2013-03-17,31,4,0,6,0,0,2,37
2013,12,20,2013-03-18 through 2013-03-24,21,2,0,2,0,0,2,38
2013,13,20,2013-03-25 through 2013-03-31,29,8,0,13,0,1,3,39
2013,14,20,2013-04-01 through 2013-04-07,23,0,0,0,0,0,0,40
2013,15,20,2013-04-08 through 2013-04-14,25,6,0,9,0,0,3,41
2013,16,20,2013-04-15 through 2013-04-21,25,3,0,3,0,1,2,42
2013,17,20,2013-04-22 through 2013-04-28,33,3,0,5,0,0,1,43
2013,18,20,2013-04-29 through 2013-05-05,35,4,0,4,0,1,2,44
2013,19,20,2013-05-06 through 2013-05-12,42,5,0,5,0,3,2,45
2013,20,20,2013-05-13 through 2013-05-19,31,3,0,3,0,0,3,46
2013,21,20,2013-05-20 through 2013-05-26,30,2,0,2,0,1,0,47
2013,22,20,2013-05-27 through 2013-06-02,43,4,0,4,0,1,2,48
2013,23,20,2013-06-03 through 2013-06-09,29,5,0,5,0,1,3,49
2013,24,20,2013-06-10 through 2013-06-16,27,5,0,12,0,0,1,50
2013,25,20,2013-06-17 through 2013-06-23,28,3,0,3,0,0,2,51
2013,26,20,2013-06-24 through 2013-06-30,30,4,0,5,0,2,1,52
2013,27,20,2013-07-01 through 2013-07-07,31,1,0,3,0,0,0,53
2013,28,20,2013-07-08 through 2013-07-14,32,8,0,9,0,0,3,54
2013,29,20,2013-07-15 through 2013-07-21,29,3,0,3,0,1,0,55
2013,30,20,2013-07-22 through 2013-07-28,45,5,0,7,0,0,1,56
2013,31,20,2013-07-29 through 2013-08-04,28,4,0,4,0,2,0,57
2013,32,20,2013-08-05 through 2013-08-11,28,8,0,11,0,0,3,58
2013,33,20,2013-08-12 through 2013-08-18,36,2,0,2,0,0,1,59
2013,34,20,2013-08-19 through 2013-08-25,22,2,0,2,0,1,1,60
2013,35,20,2013-08-26 through 2013-09-01,36,4,0,4,0,2,1,61
2013,36,20,2013-09-02 through 2013-09-08,37,2,0,2,0,0,1,62
2013,37,20,2013-09-09 through 2013-09-15,35,3,0,5,0,0,1,63
2013,38,20,2013-09-16 through 2013-09-22,32,5,0,6,0,0,3,64
2013,39,20,2013-09-23 through 2013-09-29,32,2,0,2,0,0,2,65
2013,40,20,2013-09-30 through 2013-10-06,38,7,0,10,0,3,0,66
2013,41,20,2013-10-07 through 2013-10-13,30,6,0,7,0,2,1,67
2013,42,20,2013-10-14 through 2013-10-20,31,3,0,4,0,0,1,68
2013,43,20,2013-10-21 through 2013-10-27,33,2,0,7,0,0,1,69
2013,44,20,2013-10-28 through 2013-11-03,39,7,0,7,0,2,4,70
2013,45,20,2013-11-04 through 2013-11-10,38,3,1,3,1,0,1,71
2013,46,20,2013-11-11 through 2013-11-17,43,4,0,4,0,0,2,72
2013,47,20,2013-11-18 through 2013-11-24,37,5,0,5,0,2,2,73
2013,48,20,2013-11-25 through 2013-12-01,38,4,0,6,0,2,1,74
2013,49,20,2013-12-02 through 2013-12-08,33,2,0,2,0,0,1,75
2013,50,20,2013-12-09 through 2013-12-15,34,3,0,3,0,1,1,76
2013,51,20,2013-12-16 through 2013-12-22,37,3,0,3,0,0,3,77
2013,52,20,2013-12-23 through 2013-12-29,17,2,0,2,0,0,1,78
2014,1,20,2013-12-30 through 2014-01-05,18,3,0,6,0,0,1,79
2014,2,20,2014-01-06 through 2014-01-12,35,6,0,7,0,0,2,80
2014,3,20,2014-01-13 through 2014-01-19,35,5,0,5,0,1,2,81
2014,4,20,2014-01-20 through 2014-01-26,27,1,0,1,0,0,1,82
2014,5,20,2014-01-27 through 2014-02-02,35,3,0,4,0,0,2,83
2014,6,20,2014-02-03 through 2014-02-09,30,4,0,6,0,1,1,84
2014,7,20,2014-02-10 through 2014-02-16,38,3,0,3,0,0,0,85
2014,8,20,2014-02-17 through 2014-02-23,29,4,0,4,0,0,3,86
2014,9,20,2014-02-24 through 2014-03-02,30,4,0,7,0,1,1,87
2014,10,20,2014-03-03 through 2014-03-09,19,1,0,1,0,0,0,88
2014,11,20,2014-03-10 through 2014-03-16,27,3,0,4,0,0,1,89
2014,12,20,2014-03-17 through 2014-03-23,33,4,0,4,0,1,3,90
2014,13,20,2014-03-24 through 2014-03-30,36,7,0,8,0,1,5,91
2014,14,20,2014-03-31 through 2014-04-06,28,3,0,4,0,0,0,92
2014,15,20,2014-04-07 through 2014-04-13,38,6,0,8,0,1,2,93
2014,16,20,2014-04-14 through 2014-04-20,22,3,0,3,0,2,1,94
2014,17,20,2014-04-21 through 2014-04-27,44,6,0,9,0,0,3,95
2014,18,20,2014-04-28 through 2014-05-04,33,4,0,5,0,0,1,96
2014,19,20,2014-05-05 through 2014-05-11,36,3,0,3,0,1,1,97
2014,20,20,2014-05-12 through 2014-05-18,39,4,0,4,0,3,1,98
2014,21,20,2014-05-19 through 2014-05-25,30,2,0,2,0,1,1,99
2014,22,20,2014-05-26 through 2014-06-01,43,3,0,3,0,1,1,100
2014,23,20,2014-06-02 through 2014-06-08,37,1,0,1,0,0,0,101
2014,24,20,2014-06-09 through 2014-06-15,31,3,0,4,0,0,1,102
2014,25,20,2014-06-16 through 2014-06-22,41,7,0,11,0,3,2,103
2014,26,20,2014-06-23 through 2014-06-29,31,2,0,7,0,0,1,104
2014,27,20,2014-06-30 through 2014-07-06,30,4,0,4,0,0,2,105
2014,28,20,2014-07-07 through 2014-07-13,23,1,0,1,0,0,1,106
2014,29,20,2014-07-14 through 2014-07-20,34,4,0,4,0,2,1,107
2014,30,20,2014-07-21 through 2014-07-27,25,2,0,2,0,0,1,108
2014,31,20,2014-07-28 through 2014-08-03,32,5,0,5,0,2,1,109
2014,32,20,2014-08-04 through 2014-08-10,20,3,0,4,0,0,0,110
2014,33,20,2014-08-11 through 2014-08-17,28,3,0,3,0,1,1,111
2014,34,20,2014-08-18 through 2014-08-24,25,2,0,2,0,0,1,112
2014,35,20,2014-08-25 through 2014-08-31,36,4,0,6,0,1,2,113
2014,36,20,2014-09-01 through 2014-09-07,34,3,0,3,0,1,1,114
2014,37,20,2014-09-08 through 2014-09-14,28,4,0,5,0,1,1,115
2014,38,20,2014-09-15 through 2014-09-21,36,7,0,8,0,2,4,116
2014,39,20,2014-09-22 through 2014-09-28,36,4,0,4,0,1,3,117
2014,40,20,2014-09-29 through 2014-10-05,34,1,0,1,0,0,0,118
2014,41,20,2014-10-06 through 2014-10-12,44,5,0,6,0,1,2,119
2014,42,20,2014-10-13 through 2014-10-19,39,3,0,4,0,0,1,120
2014,43,20,2014-10-20 through 2014-10-26,33,2,0,2,0,1,1,121
2014,44,20,2014-10-27 through 2014-11-02,35,4,0,4,0,1,1,122
2014,45,20,2014-11-03 through 2014-11-09,25,2,0,2,0,0,1,123
2014,46,20,2014-11-10 through 2014-11-16,37,4,0,4,0,1,2,124
2014,47,20,2014-11-17 through 2014-11-23,23,2,0,2,0,2,0,125
2014,48,20,2014-11-24 through 2014-11-30,30,4,1,4,1,1,2,126
2014,49,20,2014-12-01 through 2014-12-07,42,7,0,7,0,1,5,127
2014,50,20,2014-12-08 through 2014-12-14,37,1,0,1,0,0,0,128
2014,51,20,2014-12-15 through 2014-12-21,34,3,0,3,0,1,2,129
2014,52,20,2014-12-22 through 2014-12-28,32,4,0,4,0,0,2,130
2015,1,20,2014-12-29 through 2015-01-04,31,3,0,3,0,0,2,131
2015,2,20,2015-01-05 through 2015-01-11,25,4,0,4,0,0,3,132
2015,3,20,2015-01-12 through 2015-01-18,33,3,0,3,0,0,1,133
2015,4,20,2015-01-19 through 2015-01-25,26,2,0,2,0,1,1,134
2015,5,20,2015-01-26 through 2015-02-01,22,4,0,4,0,1,2,135
2015,6,20,2015-02-02 through 2015-02-08,38,1,0,2,0,0,0,136
2015,7,20,2015-02-09 through 2015-02-15,29,2,0,2,0,0,1,137
2015,8,20,2015-02-16 through 2015-02-22,33,2,0,2,0,0,1,138
2015,9,20,2015-02-23 through 2015-03-01,27,1,0,1,0,0,1,139
2015,10,20,2015-03-02 through 2015-03-08,34,3,0,3,0,0,1,140
2015,11,20,2015-03-09 through 2015-03-15,30,4,0,4,0,0,4,141
2015,12,20,2015-03-16 through 2015-03-22,17,3,0,3,0,1,1,142
2015,13,20,2015-03-23 through 2015-03-29,33,5,0,10,0,1,6,143
2015,14,20,2015-03-30 through 2015-04-05,36,4,0,14,0,0,0,144
2015,15,20,2015-04-06 through 2015-04-12,29,0,0,0,0,0,0,145
2015,16,20,2015-04-13 through 2015-04-19,7,1,0,1,0,1,0,146
