year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,13,2012-06-25 through 2012-07-01,7,1,0,1,0,0,1,1
2012,27,13,2012-07-02 through 2012-07-08,40,13,0,13,0,3,2,2
2012,28,13,2012-07-09 through 2012-07-15,65,12,0,15,0,3,5,3
2012,29,13,2012-07-16 through 2012-07-22,56,9,0,10,0,3,5,4
2012,30,13,2012-07-23 through 2012-07-29,56,10,0,11,0,1,5,5
2012,31,13,2012-07-30 through 2012-08-05,62,20,0,20,0,4,6,6
2012,32,13,2012-08-06 through 2012-08-12,62,9,0,12,0,1,3,7
2012,33,13,2012-08-13 through 2012-08-19,56,7,0,7,0,4,3,8
2012,34,13,2012-08-20 through 2012-08-26,53,6,0,6,0,2,4,9
2012,35,13,2012-08-27 through 2012-09-02,45,7,0,12,0,2,2,10
2012,36,13,2012-09-03 through 2012-09-09,63,12,0,22,0,2,4,11
2012,37,13,2012-09-10 through 2012-09-16,53,9,0,9,0,5,1,12
2012,38,13,2012-09-17 through 2012-09-23,69,18,0,23,0,3,9,13
2012,39,13,2012-09-24 through 2012-09-30,55,11,0,11,0,1,5,14
2012,40,13,2012-10-01 through 2012-10-07,53,11,0,14,0,2,5,15
2012,41,13,2012-10-08 through 2012-10-14,56,12,0,14,0,1,7,16
2012,42,13,2012-10-15 through 2012-10-21,57,8,0,8,0,1,5,17
2012,43,13,2012-10-22 through 2012-10-28,47,12,0,15,0,3,5,18
2012,44,13,2012-10-29 through 2012-11-04,37,9,1,11,1,2,2,19
2012,45,13,2012-11-05 through 2012-11-11,47,8,0,9,0,2,2,20
2012,46,13,2012-11-12 through 2012-11-18,48,7,0,7,0,2,3,21
2012,47,13,2012-11-19 through 2012-11-25,46,9,1,11,1,4,3,22
2012,48,13,2012-11-26 through 2012-12-02,62,7,0,10,0,0,1,23
2012,49,13,2012-12-03 through 2012-12-09,50,6,0,6,0,1,2,24
2012,50,13,2012-12-10 through 2012-12-16,50,11,0,11,0,1,7,25
2012,51,13,2012-12-17 through 2012-12-23,53,5,0,7,0,1,2,26
2012,52,13,2012-12-24 through 2012-12-30,43,13,0,13,0,0,9,27
2013,1,13,2012-12-31 through 2013-01-06,46,7,1,9,1,1,4,28
2013,2,13,2013-01-07 through 2013-01-13,48,8,0,8,0,1,6,29
2013,3,13,2013-01-14 through 2013-01-20,58,12,1,14,1,3,6,30
2013,4,13,2013-01-21 through 2013-01-27,45,7,0,8,0,1,4,31
2013,5,13,2013-01-28 through 2013-02-03,59,14,0,17,0,3,7,32
2013,6,13,2013-02-04 through 2013-02-10,40,6,0,7,0,0,3,33
2013,7,13,2013-02-11 through 2013-02-17,47,12,0,16,0,3,5,34
2013,8,13,2013-02-18 through 2013-02-24,44,9,1,10,1,2,6,35
2013,9,13,2013-02-25 through 2013-03-03,60,12,0,13,0,2,7,36
2013,10,13,2013-03-04 through 2013-03-10,48,7,0,7,0,1,4,37
2013,11,13,2013-03-11 through 2013-03-17,71,14,0,14,0,1,7,38
2013,12,13,2013-03-18 through 2013-03-24,54,10,0,13,0,1,4,39
2013,13,13,2013-03-25 through 2013-03-31,50,9,0,11,0,2,5,40
2013,14,13,2013-04-01 through 2013-04-07,56,9,0,11,0,1,6,41
2013,15,13,2013-04-08 through 2013-04-14,61,8,0,8,0,4,3,42
2013,16,13,2013-04-15 through 2013-04-21,53,17,0,21,0,2,10,43
2013,17,13,2013-04-22 through 2013-04-28,57,8,0,9,0,1,2,44
2013,18,13,2013-04-29 through 2013-05-05,55,12,0,14,0,1,5,45
2013,19,13,2013-05-06 through 2013-05-12,72,16,0,18,0,7,6,46
2013,20,13,2013-05-13 through 2013-05-19,58,12,0,13,0,3,3,47
2013,21,13,2013-05-20 through 2013-05-26,58,10,0,18,0,2,4,48
2013,22,13,2013-05-27 through 2013-06-02,59,11,0,13,0,1,6,49
2013,23,13,2013-06-03 through 2013-06-09,67,10,0,11,0,2,4,50
2013,24,13,2013-06-10 through 2013-06-16,58,13,0,18,0,4,5,51
2013,25,13,2013-06-17 through 2013-06-23,60,12,0,14,0,4,4,52
2013,26,13,2013-06-24 through 2013-06-30,72,18,1,20,1,4,7,53
2013,27,13,2013-07-01 through 2013-07-07,42,5,0,5,0,1,2,54
2013,28,13,2013-07-08 through 2013-07-14,57,12,0,14,0,3,6,55
2013,29,13,2013-07-15 through 2013-07-21,53,12,0,13,0,4,3,56
2013,30,13,2013-07-22 through 2013-07-28,52,12,0,13,0,3,5,57
2013,31,13,2013-07-29 through 2013-08-04,69,15,0,16,0,5,5,58
2013,32,13,2013-08-05 through 2013-08-11,52,7,0,8,0,3,3,59
2013,33,13,2013-08-12 through 2013-08-18,51,12,1,14,1,7,3,60
2013,34,13,2013-08-19 through 2013-08-25,68,10,0,11,0,2,4,61
2013,35,13,2013-08-26 through 2013-09-01,63,18,0,28,0,6,7,62
2013,36,13,2013-09-02 through 2013-09-08,52,13,0,17,0,7,2,63
2013,37,13,2013-09-09 through 2013-09-15,50,10,0,12,0,1,9,64
2013,38,13,2013-09-16 through 2013-09-22,64,18,0,18,0,5,11,65
2013,39,13,2013-09-23 through 2013-09-29,54,9,0,10,0,2,3,66
2013,40,13,2013-09-30 through 2013-10-06,62,14,0,18,0,4,2,67
2013,41,13,2013-10-07 through 2013-10-13,54,11,0,14,0,3,6,68
2013,42,13,2013-10-14 through 2013-10-20,60,12,0,16,0,3,5,69
2013,43,13,2013-10-21 through 2013-10-27,54,17,0,19,0,5,8,70
2013,44,13,2013-10-28 through 2013-11-03,70,12,0,17,0,2,6,71
2013,45,13,2013-11-04 through 2013-11-10,61,11,0,13,0,2,5,72
2013,46,13,2013-11-11 through 2013-11-17,54,10,0,10,0,1,8,73
2013,47,13,2013-11-18 through 2013-11-24,63,5,0,5,0,1,2,74
2013,48,13,2013-11-25 through 2013-12-01,45,11,1,14,1,2,6,75
2013,49,13,2013-12-02 through 2013-12-08,62,12,0,13,0,0,9,76
2013,50,13,2013-12-09 through 2013-12-15,63,11,0,14,0,0,8,77
2013,51,13,2013-12-16 through 2013-12-22,66,12,0,14,0,5,5,78
2013,52,13,2013-12-23 through 2013-12-29,34,5,0,5,0,0,4,79
2014,1,13,2013-12-30 through 2014-01-05,45,11,0,12,0,2,4,80
2014,2,13,2014-01-06 through 2014-01-12,47,11,0,11,0,3,4,81
2014,3,13,2014-01-13 through 2014-01-19,50,6,0,10,0,1,0,82
2014,4,13,2014-01-20 through 2014-01-26,74,17,0,20,0,2,10,83
2014,5,13,2014-01-27 through 2014-02-02,49,10,0,10,0,1,7,84
2014,6,13,2014-02-03 through 2014-02-09,39,8,0,10,0,1,2,85
2014,7,13,2014-02-10 through 2014-02-16,50,12,0,18,0,5,6,86
2014,8,13,2014-02-17 through 2014-02-23,41,12,0,15,0,0,10,87
2014,9,13,2014-02-24 through 2014-03-02,52,9,0,14,0,1,5,88
2014,10,13,2014-03-03 through 2014-03-09,44,9,0,10,0,4,3,89
2014,11,13,2014-03-10 through 2014-03-16,52,8,0,8,0,2,5,90
2014,12,13,2014-03-17 through 2014-03-23,61,10,0,11,0,2,4,91
2014,13,13,2014-03-24 through 2014-03-30,58,7,0,7,0,1,4,92
2014,14,13,2014-03-31 through 2014-04-06,64,6,0,8,0,1,2,93
2014,15,13,2014-04-07 through 2014-04-13,45,9,0,12,0,1,4,94
2014,16,13,2014-04-14 through 2014-04-20,48,9,0,11,0,1,2,95
2014,17,13,2014-04-21 through 2014-04-27,74,10,0,11,0,4,2,96
2014,18,13,2014-04-28 through 2014-05-04,63,16,0,17,0,5,4,97
2014,19,13,2014-05-05 through 2014-05-11,45,8,0,8,0,2,5,98
2014,20,13,2014-05-12 through 2014-05-18,78,16,0,20,0,6,3,99
2014,21,13,2014-05-19 through 2014-05-25,72,8,0,8,0,3,2,100
2014,22,13,2014-05-26 through 2014-06-01,53,11,0,12,0,1,8,101
2014,23,13,2014-06-02 through 2014-06-08,72,10,0,11,0,3,4,102
2014,24,13,2014-06-09 through 2014-06-15,57,11,0,14,0,3,3,103
2014,25,13,2014-06-16 through 2014-06-22,62,15,0,19,0,5,4,104
2014,26,13,2014-06-23 through 2014-06-29,58,5,0,8,0,2,1,105
2014,27,13,2014-06-30 through 2014-07-06,67,13,0,14,0,3,5,106
2014,28,13,2014-07-07 through 2014-07-13,58,14,0,17,0,4,7,107
2014,29,13,2014-07-14 through 2014-07-20,55,8,0,8,0,4,3,108
2014,30,13,2014-07-21 through 2014-07-27,63,18,0,19,0,9,5,109
2014,31,13,2014-07-28 through 2014-08-03,61,12,0,14,0,2,8,110
2014,32,13,2014-08-04 through 2014-08-10,39,6,0,7,0,2,3,111
2014,33,13,2014-08-11 through 2014-08-17,56,12,0,13,0,5,5,112
2014,34,13,2014-08-18 through 2014-08-24,46,7,0,7,0,1,4,113
2014,35,13,2014-08-25 through 2014-08-31,43,11,0,13,0,3,4,114
2014,36,13,2014-09-01 through 2014-09-07,54,7,1,7,1,3,3,115
2014,37,13,2014-09-08 through 2014-09-14,40,10,0,10,0,4,3,116
