year,week,precinct,label,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,index
2012,26,41,2012-06-25 through 2012-07-01,2,0,0,0,0,0,0,0
2012,27,41,2012-07-02 through 2012-07-08,27,8,0,9,0,1,4,1
2012,28,41,2012-07-09 through 2012-07-15,30,7,0,9,0,0,3,2
2012,29,41,2012-07-16 through 2012-07-22,26,8,0,11,0,0,0,3
2012,30,41,2012-07-23 through 2012-07-29,30,4,0,6,0,0,0,4
2012,31,41,2012-07-30 through 2012-08-05,38,9,0,11,0,0,4,5
2012,32,41,2012-08-06 through 2012-08-12,28,5,1,6,1,2,0,6
2012,33,41,2012-08-13 through 2012-08-19,17,6,0,6,0,1,1,7
2012,34,41,2012-08-20 through 2012-08-26,27,5,1,14,1,0,1,8
2012,35,41,2012-08-27 through 2012-09-02,19,5,0,9,0,1,3,9
2012,36,41,2012-09-03 through 2012-09-09,20,3,0,7,0,1,0,10
2012,37,41,2012-09-10 through 2012-09-16,25,8,0,12,0,2,3,11
2012,38,41,2012-09-17 through 2012-09-23,25,2,0,2,0,0,1,12
2012,39,41,2012-09-24 through 2012-09-30,26,6,0,8,0,0,2,13
2012,40,41,2012-10-01 through 2012-10-07,26,5,0,5,0,0,2,14
2012,41,41,2012-10-08 through 2012-10-14,28,9,0,13,0,1,1,15
2012,42,41,2012-10-15 through 2012-10-21,21,3,0,4,0,0,1,16
2012,43,41,2012-10-22 through 2012-10-28,17,2,0,2,0,0,0,17
2012,44,41,2012-10-29 through 2012-11-04,16,1,0,4,0,0,0,18
2012,45,41,2012-11-05 through 2012-11-11,26,4,0,4,0,0,0,19
2012,46,41,2012-11-12 through 2012-11-18,23,6,0,7,0,0,1,20
2012,47,41,2012-11-19 through 2012-11-25,25,4,0,7,0,1,1,21
2012,48,41,2012-11-26 through 2012-12-02,25,7,0,7,0,1,4,22
2012,49,41,2012-12-03 through 2012-12-09,31,7,0,9,0,0,2,23
2012,50,41,2012-12-10 through 2012-12-16,25,10,0,15,0,2,2,24
2012,51,41,2012-12-17 through 2012-12-23,32,10,0,11,0,0,3,25
2012,52,41,2012-12-24 through 2012-12-30,29,10,0,11,0,0,6,26
2013,1,41,2012-12-31 through 2013-01-06,25,4,0,5,0,0,3,27
2013,2,41,2013-01-07 through 2013-01-13,23,9,0,13,0,0,3,28
2013,3,41,2013-01-14 through 2013-01-20,20,8,0,9,0,0,2,29
2013,4,41,2013-01-21 through 2013-01-27,25,3,0,3,0,1,2,30
2013,5,41,2013-01-28 through 2013-02-03,22,6,0,8,0,0,3,31
2013,6,41,2013-02-04 through 2013-02-10,28,8,0,15,0,0,3,32
2013,7,41,2013-02-11 through 2013-02-17,25,4,0,4,0,0,3,33
2013,8,41,2013-02-18 through 2013-02-24,20,5,0,8,0,1,2,34
2013,9,41,2013-02-25 through 2013-03-03,18,5,0,7,0,1,0,35
2013,10,41,2013-03-04 through 2013-03-10,39,5,0,5,0,0,2,36
2013,11,41,2013-03-11 through 2013-03-17,19,5,0,6,0,0,1,37
2013,12,41,2013-03-18 through 2013-03-24,20,6,0,6,0,0,4,38
2013,13,41,2013-03-25 through 2013-03-31,21,3,0,3,0,1,1,39
2013,14,41,2013-04-01 through 2013-04-07,24,6,0,11,0,1,1,40
2013,15,41,2013-04-08 through 2013-04-14,27,5,0,6,0,0,3,41
2013,16,41,2013-04-15 through 2013-04-21,28,4,0,6,0,0,1,42
2013,17,41,2013-04-22 through 2013-04-28,31,9,0,11,0,0,5,43
2013,18,41,2013-04-29 through 2013-05-05,27,4,0,5,0,0,0,44
2013,19,41,2013-05-06 through 2013-05-12,22,6,0,8,0,0,2,45
2013,20,41,2013-05-13 through 2013-05-19,32,8,0,8,0,1,1,46
2013,21,41,2013-05-20 through 2013-05-26,21,7,0,7,0,2,3,47
2013,22,41,2013-05-27 through 2013-06-02,32,7,0,11,0,0,3,48
2013,23,41,2013-06-03 through 2013-06-09,32,5,0,8,0,0,1,49
2013,24,41,2013-06-10 through 2013-06-16,43,11,1,17,1,0,5,50
2013,25,41,2013-06-17 through 2013-06-23,23,8,0,16,0,0,1,51
2013,26,41,2013-06-24 through 2013-06-30,30,6,0,8,0,2,1,52
2013,27,41,2013-07-01 through 2013-07-07,34,9,0,14,0,0,0,53
2013,28,41,2013-07-08 through 2013-07-14,38,7,0,9,0,1,0,54
2013,29,41,2013-07-15 through 2013-07-21,28,8,0,12,0,0,3,55
2013,30,41,2013-07-22 through 2013-07-28,30,7,0,8,0,1,1,56
2013,31,41,2013-07-29 through 2013-08-04,31,10,0,12,0,2,3,57
2013,32,41,2013-08-05 through 2013-08-11,30,4,0,5,0,0,1,58
2013,33,41,2013-08-12 through 2013-08-18,23,5,0,7,0,0,0,59
2013,34,41,2013-08-19 through 2013-08-25,20,5,0,5,0,1,2,60
2013,35,41,2013-08-26 through 2013-09-01,27,11,1,19,1,2,3,61
2013,36,41,2013-09-02 through 2013-09-08,23,6,0,12,0,1,0,62
2013,37,41,2013-09-09 through 2013-09-15,29,10,0,14,0,0,4,63
2013,38,41,2013-09-16 through 2013-09-22,37,7,0,7,0,1,3,64
2013,39,41,2013-09-23 through 2013-09-29,25,5,0,6,0,0,3,65
2013,40,41,2013-09-30 through 2013-10-06,26,3,0,3,0,1,1,66
2013,41,41,2013-10-07 through 2013-10-13,19,1,0,1,0,0,0,67
2013,42,41,2013-10-14 through 2013-10-20,31,11,0,18,0,1,4,68
2013,43,41,2013-10-21 through 2013-10-27,26,7,0,14,0,0,1,69
2013,44,41,2013-10-28 through 2013-11-03,28,15,0,19,0,1,6,70
2013,45,41,2013-11-04 through 2013-11-10,31,8,1,10,1,0,5,71
2013,46,41,2013-11-11 through 2013-11-17,29,6,0,7,0,0,4,72
2013,47,41,2013-11-18 through 2013-11-24,27,12,1,17,1,0,7,73
2013,48,41,2013-11-25 through 2013-12-01,32,5,0,7,0,0,1,74
2013,49,41,2013-12-02 through 2013-12-08,23,5,0,7,0,0,3,75
2013,50,41,2013-12-09 through 2013-12-15,38,11,0,16,0,0,9,76
2013,51,41,2013-12-16 through 2013-12-22,46,8,0,10,0,0,3,77
2013,52,41,2013-12-23 through 2013-12-29,21,6,0,6,0,0,4,78
2014,1,41,2013-12-30 through 2014-01-05,9,3,0,5,0,0,1,79
2014,2,41,2014-01-06 through 2014-01-12,25,12,0,15,0,0,4,80
2014,3,41,2014-01-13 through 2014-01-19,24,8,0,11,0,1,4,81
2014,4,41,2014-01-20 through 2014-01-26,28,5,0,7,0,0,1,82
2014,5,41,2014-01-27 through 2014-02-02,30,6,0,11,0,0,0,83
2014,6,41,2014-02-03 through 2014-02-09,36,4,0,7,0,1,2,84
2014,7,41,2014-02-10 through 2014-02-16,44,9,0,13,0,0,5,85
2014,8,41,2014-02-17 through 2014-02-23,22,2,0,2,0,0,1,86
2014,9,41,2014-02-24 through 2014-03-02,21,4,0,6,0,0,0,87
2014,10,41,2014-03-03 through 2014-03-09,33,6,0,10,0,0,1,88
2014,11,41,2014-03-10 through 2014-03-16,13,3,0,5,0,0,2,89
2014,12,41,2014-03-17 through 2014-03-23,20,4,0,5,0,0,2,90
2014,13,41,2014-03-24 through 2014-03-30,26,4,0,15,0,0,0,91
2014,14,41,2014-03-31 through 2014-04-06,27,5,0,6,0,0,2,92
2014,15,41,2014-04-07 through 2014-04-13,28,2,0,3,0,0,1,93
2014,16,41,2014-04-14 through 2014-04-20,30,8,0,10,0,0,3,94
2014,17,41,2014-04-21 through 2014-04-27,15,4,0,5,0,0,1,95
2014,18,41,2014-04-28 through 2014-05-04,26,10,0,16,0,2,1,96
2014,19,41,2014-05-05 through 2014-05-11,28,11,0,14,0,0,4,97
2014,20,41,2014-05-12 through 2014-05-18,23,5,0,6,0,1,0,98
2014,21,41,2014-05-19 through 2014-05-25,23,4,0,6,0,2,1,99
2014,22,41,2014-05-26 through 2014-06-01,33,5,0,5,0,0,1,100
2014,23,41,2014-06-02 through 2014-06-08,35,8,0,16,0,0,1,101
2014,24,41,2014-06-09 through 2014-06-15,20,4,0,4,0,1,1,102
2014,25,41,2014-06-16 through 2014-06-22,32,8,0,11,0,0,3,103
2014,26,41,2014-06-23 through 2014-06-29,37,15,0,16,0,1,3,104
2014,27,41,2014-06-30 through 2014-07-06,32,11,0,21,0,1,3,105
2014,28,41,2014-07-07 through 2014-07-13,28,5,0,9,0,1,1,106
2014,29,41,2014-07-14 through 2014-07-20,25,7,0,16,0,0,0,107
2014,30,41,2014-07-21 through 2014-07-27,28,7,0,7,0,0,2,108
2014,31,41,2014-07-28 through 2014-08-03,30,5,0,5,0,0,0,109
2014,32,41,2014-08-04 through 2014-08-10,34,9,0,10,0,0,2,110
2014,33,41,2014-08-11 through 2014-08-17,29,3,0,4,0,1,0,111
2014,34,41,2014-08-18 through 2014-08-24,30,9,0,11,0,1,1,112
2014,35,41,2014-08-25 through 2014-08-31,28,3,0,3,0,0,1,113
2014,36,41,2014-09-01 through 2014-09-07,32,7,1,9,1,2,1,114
2014,37,41,2014-09-08 through 2014-09-14,39,10,0,19,0,1,2,115
2014,38,41,2014-09-15 through 2014-09-21,35,6,1,15,1,1,0,116
2014,39,41,2014-09-22 through 2014-09-28,33,12,0,17,0,1,3,117
2014,40,41,2014-09-29 through 2014-10-05,26,7,0,7,0,0,4,118
2014,41,41,2014-10-06 through 2014-10-12,33,11,0,13,0,2,5,119
2014,42,41,2014-10-13 through 2014-10-19,19,6,0,10,0,0,1,120
2014,43,41,2014-10-20 through 2014-10-26,27,5,0,10,0,1,2,121
2014,44,41,2014-10-27 through 2014-11-02,31,6,0,6,0,1,2,122
2014,45,41,2014-11-03 through 2014-11-09,21,1,0,4,0,0,0,123
2014,46,41,2014-11-10 through 2014-11-16,27,5,0,9,0,0,0,124
2014,47,41,2014-11-17 through 2014-11-23,36,8,0,10,0,0,3,125
2014,48,41,2014-11-24 through 2014-11-30,14,1,0,1,0,0,1,126
2014,49,41,2014-12-01 through 2014-12-07,41,8,0,13,0,2,2,127
2014,50,41,2014-12-08 through 2014-12-14,24,4,0,4,0,0,2,128
2014,51,41,2014-12-15 through 2014-12-21,30,5,0,6,0,0,4,129
2014,52,41,2014-12-22 through 2014-12-28,35,10,0,10,0,0,6,130
2015,1,41,2014-12-29 through 2015-01-04,24,1,0,1,0,0,0,131
2015,2,41,2015-01-05 through 2015-01-11,32,7,1,7,1,0,2,132
2015,3,41,2015-01-12 through 2015-01-18,45,11,0,13,0,1,3,133
2015,4,41,2015-01-19 through 2015-01-25,24,4,0,4,0,1,1,134
2015,5,41,2015-01-26 through 2015-02-01,23,8,0,14,0,0,3,135
2015,6,41,2015-02-02 through 2015-02-08,21,4,0,5,0,0,3,136
2015,7,41,2015-02-09 through 2015-02-15,24,3,0,4,0,0,2,137
2015,8,41,2015-02-16 through 2015-02-22,25,0,0,0,0,0,0,138
2015,9,41,2015-02-23 through 2015-03-01,14,2,0,3,0,0,0,139
2015,10,41,2015-03-02 through 2015-03-08,39,4,0,4,0,0,2,140
2015,11,41,2015-03-09 through 2015-03-15,30,9,0,11,0,0,7,141
2015,12,41,2015-03-16 through 2015-03-22,30,3,0,7,0,0,0,142
2015,13,41,2015-03-23 through 2015-03-29,25,7,0,8,0,1,2,143
2015,14,41,2015-03-30 through 2015-04-05,22,3,0,4,0,0,1,144
2015,15,41,2015-04-06 through 2015-04-12,20,2,0,2,0,1,0,145
2015,16,41,2015-04-13 through 2015-04-19,11,3,0,3,0,0,1,146
